,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
1213,연합시론 새해는 응전의 시간…소처럼 우직하게 진격하자,연합시론 새해는 응전의 시간…소처럼 우직하게 진격하자,1.0000000000000007,1
8619,사망보장 동시에 연금 종신 보장하는 달러보험 나왔다,신안군 주민 태양광 연금 월 최대 42만원  받는다,0.8366243541028495,5
8461,규제지역서 내집 마련하려는 청년들…일단 이것부터 해두자 정연일의 청약ABC,신축년 새해 첫 청약 전국 2천여가구 청약 접수,0.8363914037956728,4
7391,fn마켓워치한화생명 수원사옥도 매각,매각 임박한 쌍용차‥법정관리 위기 조기 탈출 성공하나,0.8342286653901815,15
4562,소독 철저히,신년 연휴 맞아 전국 가금농장 AI 방역 소독 실시,0.8272345914157627,7
7882,레고 라방,SM타운 라이브 186개국·3583만 스트리밍..전세계 K팝 점령,0.8214302362155965,6
4710,‘16개월입양아 학대사망’ 정인이 썰렁한 수목장 근황,청년의힘 아동학대 사망 정인이 살릴 수 있었는데…경찰청장 사퇴하라,0.8172729828981509,7
7923,메리츠證 지금은 대세상승 초입…2023년까지 구조적 상승장,정 총리 “지금은 대선주자보다 총리…한눈 팔면 안 되는 입장”,0.8165497337041688,9
1500,김상조 그대로 정책기조 그대로...쇄신보다 안정이 급했다,비서실장 유영민 민정수석 신현수 김상조 사의 반려,0.8146050403846166,4
2699,떠날 채비나선 폼페이오 강경화에 “즐거웠다”…대북외교 과시,폼페이오 새해벽두 북미관계 자화자찬 줄트윗…역사적,0.8126560776452947,6
2783,폼페이오 북미관계 자화자찬…역사적 폭풍트윗종합,폼페이오 새해벽두 북미관계 자화자찬 줄트윗…역사적,0.8126560776452947,6
6762,아사히 밀어낸 편의점 수제맥주 비결은 재밌어야 팔린다,NOW ‘신데렐라 편의점’… 밤이 되면 알바가 사라진다,0.8078657746120309,4
5309,순천 신대지구 공공시설 부지에 고층 오피스텔 몰래 신축 “마찰”,나 몰래 구독 서비스 ‘자동결제’ 전환 막힌다…해지도 쉬워져,0.8024770406526114,4
6972,낡은규제혁파①최고세율 절반·할증 폐지..정치권 상속세 개편논의 살펴보니,스물스물 청년 취업 잘 시키는 대구…정책 비결 살펴보니,0.8022303846832987,3
7107,코스닥人김종철 멕아이씨에스 대표 “포스트 코로나 문제없다”,임영빈 前삼성생명 고문 삼성생명공익재단 대표,0.8019429020612769,5
3599,헌재 주가조작 징역·벌금 동시처벌 합헌,허위공시로 부당한 돈 벌었다면…헌재 징역벌금형은 합헌,0.8009203344268151,16
5629,뉴스딱 비틀거리는 전동킥보드…이게 차냐 음주 측정 거부,암환자 권익단체 국시 거부 의대생 재응시 기회 안돼,0.8006124161066214,6
3235,이부자리 말고는 공간 없어…노동부는 실태조사 거부,암환자 권익단체 국시 거부 의대생 재응시 기회 안돼,0.8006124161066214,6
7978,전기차도 주행거리 따라 세금내야,유은혜 “입시·채용 불공정 법과 원칙 따라 조치” 2021 신년사 발표,0.799139947680375,4
8547,물멍 불멍을 아시나요…집콕 이색 힐링 화제,e주말 뭐먹지채식주의자 위한 이색 떡볶이,0.7971440995005679,6
6785,이색 조합으로 먹는 재미 UP...외식업계의 맛난 만남,e주말 뭐먹지채식주의자 위한 이색 떡볶이,0.7971440995005679,6
7254,롤스로이스 ‘뉴 고스트’ 4억7100만 원…디테일 정말 다를까 김도형 기자의 휴일차車담,강경화 2020년 어려웠던 한 해…소통하며 어려움 극복,0.796486606307241,7
2715,野 정말 비겁하고 잔인하다…민주·이낙연 원색 비난,강경화 2020년 어려웠던 한 해…소통하며 어려움 극복,0.796486606307241,7
4539,추위와 파도가 만든 고드름,캠핑장 해돋이 줌년회…코로나가 만든 신년풍속도,0.7956335610307524,12
4538,파도가 만든 고드름 촬영,캠핑장 해돋이 줌년회…코로나가 만든 신년풍속도,0.7956335610307524,12
4531,파도가 만든 고드름,캠핑장 해돋이 줌년회…코로나가 만든 신년풍속도,0.7956335610307524,12
7058,단독“다른 임원과 같이 65세 정년 약속 지켜… 원격진료 스타트업 맨땅에서 다시 시작”,셀트리온 떠난 65세 청년 서정진 혈액 검사 스타트업 차린다,0.7946159422956643,1
1456,단독추미애 아들 군휴가 의혹 서울고검이 원점 재수사,유승준 두번째 폭발 “법무부 마녀사냥…秋 아들 때문에 불편”,0.7938697995860671,17
8615,보험 인싸되기코로나 블루 우울증 확산…보험사 역할은,새해부터 맹견 보험 의무화…하반기 4세대 실손 출시,0.7930958397688891,5
8135,서정민 브랜디 대표 알리바바도 러브콜…동대문패션 세계화 이끌 것,임영빈 前삼성생명 고문 삼성생명공익재단 대표,0.7920738085605122,5
5708,秋 尹 직무배제 집행정지 항고 취하,추미애 윤석열 직무배제 집행정지 항고 취하,0.7886271920884067,7
8205,LG 가전·배터리 유럽 전진기지 폴란드 마천루서 브랜드 알린다종합,올 겨울 대세 아웃도어 브랜드 숏패딩 인기,0.787847777266811,13
5633,삐걱거리는 어깨 오십견인 줄 알았더니 회전근개 파열,부산 새해 입주 물량 1만 가구 감소…전셋값 상승에 영향 줄 듯,0.7874605911664765,16
4070,무주군 귀농·귀촌 게스트하우스 멘토 모집,산림청 세계산림총회와 함께 할 후원기업 모집,0.7873146577781999,4
7808,LH 청년매입임대주택 입주자 모집,산림청 세계산림총회와 함께 할 후원기업 모집,0.7873146577781999,4
7097,LH 도내 청년매입임대주택 입주자 모집,산림청 세계산림총회와 함께 할 후원기업 모집,0.7873146577781999,4
4801,포착 해넘이 구경꾼 ‘북적’…어젯밤 을왕리 속터지는 풍경,2021 새해 첫날 차분하고 한적…하늘에서 본 풍경,0.7868456671882471,18
4926,손에 꼭 쥔 핫팩,HSBC 수석 경제학자 올해 꼭 투자해야 할 나라..베트남과 싱가포르 KVINA,0.7853816852496323,5
3627,“동네 상권 살아야 마을이 살죠”…임대료 인하 앞장선 위례 서일로마을,산업부 수소차 이차전지 등 31개 품목 관세율 0%로 인하,0.7841797281945153,6
6981,기고최고금리 인하 부작용 최소화 하려면,산업부 수소차 이차전지 등 31개 품목 관세율 0%로 인하,0.7841797281945153,6
8689,새해에도 강세장 이어갈까…종목 차별화 심화될 것,김영록 전남지사 “새해 희망 도정 펼칠 것”,0.7831431184148562,1
4280,겨울바다 감상,정동진 해돋이 관광객 해변폐쇄에 도로에서 일출 감상,0.7811370363695733,6
621,TV조선 아내의 맛 출연하는 박영선·나경원,한중일 ‘조선 삼국지’ 새해 벽두부터 진검승부 돌입,0.7800101158589398,5
6380,무역 1조달러 무산됐지만…4년 전보다 나은 이유는,日 번역 소설 ‘대망’ 재출간한 출판사 대표 유죄→무죄로 기사회생한 이유는,0.7800061357894519,6
4456,서울고검 秋아들 의혹 재수사 보도 부인..기록검토 단계,유승준 두번째 폭발 “법무부 마녀사냥…秋 아들 때문에 불편”,0.7797889153435001,17
3975,찾아오지 않는 손님,규제 해봐야…상승 기대 심리에 식지 않는 부동산 열기,0.7794573985026697,6
6942,늘어난 반려동물 놀이공간…달가워하지 않는 비반려인,규제 해봐야…상승 기대 심리에 식지 않는 부동산 열기,0.7794573985026697,6
1354,Reset Korea ⑤ ‘관치·정치’에 질식하는 금융 이대론 안된다,한신평 자동차 금융 캐피탈·리스사 양호한 실적에도 일부 잠재 부실 우려,0.779286899816518,10
8042,그린스완 막아라… 기후변화의 역습 금융 건전성 위협하다,한신평 자동차 금융 캐피탈·리스사 양호한 실적에도 일부 잠재 부실 우려,0.779286899816518,10
6600,신성장 동력으로 ‘화이트 바이오’ 택한 CJ제일제당,클릭 K바이오 2021년 코로나 치료제 경쟁 본격화…누가 선점할까,0.7780541235395527,4
8207,휘발윳값 9개월만에 1400원대로,이번주 유가 동향국내 휘발윳값 9달 만에 1400원대로 상승,0.7778462449514126,7
8471,오름세 지속되는 휘발윳값,이번주 유가 동향국내 휘발윳값 9달 만에 1400원대로 상승,0.7778462449514126,7
2717,신속대응사단 창설에 관심↑…테러·재난·국지도발 대응종합,신속대응사단 오늘 창설…테러·재난 등 비전통 위협 대응,0.7776656362975842,10
4320,군납비리 사건 그들의 작전이 거의 통했다,정부 4·3사건 희생자·유족 추가신고 6월까지 접수,0.7759727406811692,5
3189,택시기사 폭행한 대검 검사…검찰 불기소로 사건 끝내,정부 4·3사건 희생자·유족 추가신고 6월까지 접수,0.7759727406811692,5
8146,네이버웍스 신사옥 AI 네이버 첨단기술 엑기스 품는다,네이버 우수 프로젝트 선정 행사 ‘엔이노베이션 어워드 2020’ 개최,0.7758917607062319,6
5635,퇴직공무원에 세금으로 해외여행 황금열쇠… 지자체들 관행 여전,“공급 부족 여전… 올해도 집값 상승·전세난 이어진다”,0.7751710682439027,8
7454,한전 전기요금 다음은 신·재생 발전…논란은 여전,“공급 부족 여전… 올해도 집값 상승·전세난 이어진다”,0.7751710682439027,8
6596,쿠팡이 꼽은 2021 뷰티 트렌드는…마스크뷰티와 홈그루밍,강경화 장관이 꼽은 2020년 가장 감명 깊은 장면 3가지는,0.7736876037202104,5
5837,뉴스체크｜오늘 자치경찰제·국가수사본부 도입,정부 모더나와 2천만명분 백신계약 체결…2분기 도입,0.7733831766356632,9
3632,광주역사민속박물관 상설전시도록·연구서 발간,1644개 제·개정 법령 부패요인 개선 사례집 발간,0.7731439017374623,5
3794,금남호남정맥 자락 내동산 자생식물 도감 발간,1644개 제·개정 법령 부패요인 개선 사례집 발간,0.7731439017374623,5
6112,2020 전문건설업 실태조사 분석보고서 발간,1644개 제·개정 법령 부패요인 개선 사례집 발간,0.7731439017374623,5
6240,겨울 한파에 등유수급 차질…정유업계 “생산확대·비축유 활용”,올 겨울 아웃도어 스테디셀러 한 단계 진화해 공략,0.7731431344628366,17
2798,헌법 불합치 효력 잃은 낙태죄…입법 독주 巨與 법 개정엔 뒷짐,미 하원 이어 상원도 주한미군 현행유지 담은 법 재의결,0.77281429712001,5
6162,수익률 시원찮네…대표 수익형 오피스텔이 어쩌다,베트남 정부투자청SCIC 2020년 수익률 전년비 36% 상승 KVINA,0.7715598662166732,6
8728,中企 옴부즈만 농업분야 중소기업 애로 해소 나서,중소기업 복지플랫폼 가입자 14만명 입점업체 140개사 돌파,0.770945341494082,7
7869,기하영의 생활 속 카드구독서비스 은근슬쩍 유료전환…이제는 안 됩니다,안 찾아간 보험금 11조···놔두지 말고 찾아가세요,0.770829970073155,4
4872,秋아들 의혹 재수사 보도…고검 기록검토 단계 반박,유승준 두번째 폭발 “법무부 마녀사냥…秋 아들 때문에 불편”,0.7696296124201976,17
3205,1부 클로징,극단선택 생중계하던 인터넷방송 BJ 시청자 신고로 구사일생,0.7693918039963512,7
4892,대전 백화점세이 217일 새해 첫 세일,새해 첫날부터 대전 대설주의보,0.7691311884251163,1
4231,조두순 커피 팔며 평범하게 살고파…안산시민 막아달라 민원,양정숙 의류 등 신변용품 관련 민원 5년간 1만 5721건,0.7684996034613695,7
5665,창원 원룸 모녀 죽음 미스터리…결국 사인 미상 종결,창원 모녀 사망 미스터리… 결국 사인 밝히지 못한 채 수사 종결,0.7679687850414963,8
7482,산청·함양 곶감축제 집에서 온라인으로 즐기세요,지리산이 빚은 ‘산청곶감’ 올해 산청곶감축제는 7일부터 온라인으로…,0.7674786667998059,4
8446,윤영주 진도군 부군수 안전하고 행복한 진도 건설에 일조,조규일 진주시장 “부강진주 행복한 시민”,0.7672655503816965,4
182,내년 대선서 정권교체 51%,통계 오류 논란 한국부동산원 내년 주택 통계 방법 확 바꾼다,0.7669918043070505,7
8559,내년 강변북로 일부구간 BTX 도입…올림픽대로는 2023년부터,통계 오류 논란 한국부동산원 내년 주택 통계 방법 확 바꾼다,0.7669918043070505,7
6948,실리콘밸리 가는 美 노량진 가는 韓,아시아나 “새해 첫 수출 화물은 중국으로 가는 반도체”,0.7658764994615618,6
6683,소 팔아 대학 보낸다는 옛말…1년치 등록금도 못내,GS25 내장산 새송이를 사용한 도시락 선보여,0.7652560488171744,20
8693,국토부 수원 당수2지구에 제로에너지 특화도시 조성,강북구 새 해 ‘힐링의 역사 문화 관광도시 조성 박차,0.7651870539968038,11
7999,광주시 광산구 원당산공원 생태휴식공간 조성,강북구 새 해 ‘힐링의 역사 문화 관광도시 조성 박차,0.7651870539968038,11
7946,국토부·LH 수원 당수2지구에 제로에너지 특화도시 조성,강북구 새 해 ‘힐링의 역사 문화 관광도시 조성 박차,0.7651870539968038,11
7953,수요 불확실성에…신용등급 강등된 정유업계,2020년 마지막주까지 오른 집값… 주택 수요 서울로 유턴,0.7650125246023556,7
2817,위안부 재판 ‘세기의 재판’ 되나...“한일 긴장 고조”,이낙연이 쏘아올린 MB·朴 사면론…靑 朴 재판 안끝나,0.764552336554157,6
5694,독도에서 보내온 새해 인사…복 많이 받으소,농협은행 새해 이벤트 참여해 선물 받으세요,0.7644351260754608,8
4993,새해 복 많이 받으소,농협은행 새해 이벤트 참여해 선물 받으세요,0.7644351260754608,8
6078,입주 임박 목동아델리체 전세 매물 20개뿐,김정은 위원장 주민에 신년 친필서한…당 대회 임박,0.7626823335760053,7
6986,Reset Korea ③ 당신은 위대한 독재자 인가,김정은 위대한 인민 받드는 충신 北주민에 친필 연하장종합,0.7615276780672698,3
7206,터치로 끝 배달시장 무한 확장…작은 가게 한숨,새해 첫 날 소상공인들…끝이 안보여 땅 꺼질듯 한숨,0.7601820008323836,5
5910,아는분비트코인은 알겠는데···알트코인은 무슨 뜻일까영상,단독 바꾸자 의견에도 피해 호소인…민주 女의원 카톡방서 무슨 일이,0.7563173792429386,8
8704,가맹본부 자율분쟁조정기구 위원 3인이상…60일내 처리,식약처 코로나19 백신·치료제 40일 이내 처리 목표 신속 공급 노력,0.7558904134180083,6
6863,日 혼다이스즈 수소트럭 공동개발...현대차 적수 되나,두 대통령 사태 지속 베네수엘라 국회도 두 개 되나,0.7557156253827927,4
6649,공영쇼핑 2021 건강하소 행복하소 이벤트,60주년 농협은행 신년맞이 대고객 이벤트,0.7547398056005449,7
5891,공영쇼핑 ‘2021 건강하소 행복하소’ 이벤트,60주년 농협은행 신년맞이 대고객 이벤트,0.7547398056005449,7
4640,秋아들 의혹 재수사 보도에 檢 아직 기록검토 중,유승준 두번째 폭발 “법무부 마녀사냥…秋 아들 때문에 불편”,0.7543126241342435,17
7440,서학개미 해외투자 211조…새해에도 직구 열풍,연 743% 기록적 상승 2020년 서학개미 최고 수익 안긴 종목,0.7543027975115921,8
5906,지방소멸⑤ ‘동남권 메가시티’ 지방도 살리고 나라도 살린다,신년기획① 첫발 뗀 ‘충청권 메가시티’ 비전은,0.7537338641114119,8
7876,2021 솟구쳐라 대한민국,“대한민국 만족” 53%…K방역 영향인 듯,0.7535496765830463,7
7033,Reset Korea ufeff② 대한민국 국가재정을 걱정한다,“대한민국 만족” 53%…K방역 영향인 듯,0.7535496765830463,7
5337,무거워지는 대한민국 고도비만  질병으로 인식하고 치료해야,“대한민국 만족” 53%…K방역 영향인 듯,0.7535496765830463,7
6353,포토힘차게 비상하라 대한민국,“대한민국 만족” 53%…K방역 영향인 듯,0.7535496765830463,7
7949,지방서 쏟아진 법인 매물 개인이 사들였다,부산 지역 법인 파산 2배 증가 “코로나19 영향”,0.7533928461831683,4
5034,법원 “내부고발자 전보·업무배제는 불이익 조처”,내부고발자 전보조치 뒤 회사가 한 일 우긴 대표…法 대표도 책임,0.7530056072785064,9
8678,10초 안에 보습 137% 향상…LG생활건강 빌리프 신제품 미스트 선봬,유통가 신축년 흰 소 마케팅 활활,0.752496363800098,19
5308,신년사 강임준 전북 군산시장,전북 산발적 감염 잇따라…의료인력 확충 시급,0.7522992061036217,2
4779,새해엔 울지 말고 풍요만…보은 석화리 540년된 은행나무 눈길,서울시 공무원이 부른 거리두기 독려 ‘잠시 멈춤’ 노래 눈길,0.7513833602327427,4
6763,IT·2차전지·경기민감株 맑음···저금리·실적 타고 3000 간다,‘K배터리’ 전기차 본격화 타고 2021년 날아오른다,0.7496625801893103,4
6791,식∙음료업계에 부는 업뉴얼 바람 눈길,K패션 리더 FF에프앤에프 2021년 성장동력 눈길,0.7491349529223819,5
1457,“검찰개혁 취지 옳았지만 추진절차·방법 무리” 42%,지지율 추락 文 검찰개혁 빼고 한반도 평화 넣었다,0.7489665814997667,6
4764,조규일 진주시장 새해 도청 진주 환원추진 착수,세계 최초 첨단 의료기기 공동제조소 구축 실증 착수,0.7487748264157031,7
523,정치속담 정치인과 돈 애증의 관계…정치후원금의 명암,사진 코로나 지원금 인상 막은 美공화 대표 자택에···내 돈 어디 있나 낙서,0.7483919532548132,7
4038,오승록 노원구청장 자연에 휴식 더하는 힐링도시 만들겠다,성윤모 산업부 장관 “2021년 수출과 경제 재도약 하는 해 만들겠다”,0.7481698428915426,15
4491,유근기 곡성군수 “대체 불가능한 곡성 만들겠다”,성윤모 산업부 장관 “2021년 수출과 경제 재도약 하는 해 만들겠다”,0.7481698428915426,15
6176,이제는 1주택자도 세금 모르면 낭패,경기 편법 행위로 세금 납부 피한 법인 적발… 82곳에 413억원 추징,0.7480739197009952,6
5705,남산 팔각광장 갈수 없으니..,포토뉴스경주 남산 2021년 새해 첫 일출 떠올라,0.7480070909052492,10
5211,1000대의 드론이 그린 황소,울산시 2021년 지속가능한 그린 경제 중심도시로 도약,0.7477663313986349,5
2833,폼페이오 북미 관계 자화자찬 줄트윗…트럼프김정은 회동 사진도,北 유럽의회에 美와 좋은 관계 원해 의사 전달 WSJ,0.7476134757198185,16
1287,금태섭 “김어준 방송 편향성 해악” VS 우상호 “화풀이에 실망”,하태경 “두 전직 대통령 사면 공식 건의” vs 우상호 “사면 반대…반성도 사과도 없어”,0.747440686825389,11
3649,충남 홍성 대설주의보···눈길 조심해야,충남 ‘학교 방역’ 지원인력 17개 시도 중 하위권,0.7471449531172033,11
5626,제주 32명민호 실종 선원 나흘째 수색 작업,그랜드 조선 제주 8일 개장,0.7471069365727855,34
3564,檢·법무부·靑 요직 키워드는…사법연수원 23기·김앤장 근무,추미애 법무부 장관 서울동부구치소 방문,0.7469596624689504,24
3712,유승준 秋 법무부에 “병역 기피 아냐···마녀사냥 인권유린”,나는 병역기피자 아닌 면제자…유승준 연이어 분노 표출,0.7468769585655054,13
5051,새해 첫날 정부 전자출입명부 시스템 한 때 먹통... 복구 완료,우리은행 모바일·인터넷뱅킹 2시간 먹통…복구 완료,0.746370378820705,41
2770,스웨덴 당파 이해 떠나 노동법 개정 대타협...그리스 포퓰리즘 덫 빠져 청년층 실업 고통,허창수 회장 한국계 美 하원의원에 무역확장법 개정 힘써달라,0.7461429506677542,6
529,안철수 창신동 방문…시장 되면 도시재생사업 전면 재점검,도시재생구역 찾은 안철수 대표,0.7449956976086347,45
2879,집권 5년차 접어든 문대통령…신축년 정국구상 주목,KB증권 새해엔 온·오프라인 콘서트 전성시대.. 엔터주 주목,0.7449667586357749,5
7067,KB증권 라임 피해자 6070% 돌려받는다,“알아서 해달라” 60대에 라임펀드 손실 70% 배상,0.7447911188569426,6
6342,잠자는 신용카드 살려내자…쿠폰·할인행사로 사용 유도,신년사 대한한의사협회 최혁용 회장 의료기기 사용 적극 추진,0.7446816758320325,9
7332,3차 유행 분기점 임박…감염재생산지수 1에 근접,정 총리 3차 유행 제압 시급…소중한 일상 되찾아드리겠다,0.743931582661526,14
5929,현대제철 수익성 개선…밸류에이션 부각,북한 80일 전투 성과 총결산…10월 대승리 부각,0.743686251387823,5
5842,1월 1일 굿모닝MBN 클로징,8일 임시국회 종료…중대재해법 통과될까,0.7435492729693921,8
4568,기지개 켜는 의료진,2021년이 밝았습니다,0.7433793760011713,41
4574,잠시나마 온기 느끼는 의료진,2021년이 밝았습니다,0.7433793760011713,41
4557,휴식하는 의료진,2021년이 밝았습니다,0.7433793760011713,41
4510,추위에 서린 김 닦는 의료진,2021년이 밝았습니다,0.7433793760011713,41
6855,집밥족 증가에 간장·고추장·된장도 잘 팔린다,박종훈 교육감 국립묘지 등 참배 … “우리 아이들 잘 지켜주십시오”,0.743003291104682,10
7198,제 944회 로또당첨번호 조회결과 오픈…21316193233 보너스번호42,에스포항병원 4회 연속 보건복지부 전문병원 지정,0.7428974490326151,5
4496,코로나19 종식을 위해,서울역 임시선별검사소 코로나19 검사를 받기 위해,0.7428635380373185,1
7828,새해부터 훨훨나는 비트코인…시총 테슬라 넘어서나,테슬라 수장 머스크 작년에만 재산 5배 뛰어…美 부호들 1000조원↑,0.7423966326159628,10
223,대북 전단살포 금지는 비대칭 전력 포기 행위다 우아한 전문가 발언대,경제 전문가 100명 설문조사10명중 5명 “집값 상승 계속”,0.740922104576462,7
8454,조달청 신년 첫 주 20건에 1339억원 공사 입찰 집행,GS EPS 동부건설 GS파워 등 ‘새해 첫 주 마감하는 대기업 채용,0.7405249895330376,2
7419,“속아서 산 금융상품 이제 반품하세요”,이제 ESG는 하면 좋은 것 아닌 반드시 해야 하는 것,0.7403883681869217,4
5230,모스크바 파티 버스 안에서 술 마시며 춤추는 승객,모스크바의 묻지마 새해 축하 파티 버스,0.7398019729442917,5
5232,모스크바 파티 버스 안에서 술 마시는 승객들,모스크바의 묻지마 새해 축하 파티 버스,0.7398019729442917,5
7207,우리은행 인터넷뱅킹·앱 복구완료…외부 회선 문제,우리은행 스마트폰·인터넷 뱅킹 접속 안 돼…ATM은 작동,0.7397192814456178,25
4502,검체 검사로 분주한 의료진,2021년이 밝았습니다,0.7396086675684682,55
7237,터틀크루 구독형 홈카페 큐레이션 서비스 ‘카페박스’ 런칭,올해 국가공무원 공채 6450명 선발…국민 서비스 담당 인원 확대,0.7395892279170805,7
7007,청년 맞춤주택 27만여가구 도심지에 공급한다,KTG 청년 창업·취업·문화 프로그램 온라인으로 전환 운영,0.7395174979831217,8
2745,대선·지방선거 동시실시 찬성 48%…반대도 48%,朴·MB 사면 없다고는 안 한 靑... 찬성 여론 기다리나,0.7390662028776357,5
6026,CNN “美 상·하원 회의 때 140명 대선결과 반대 가능성”,넷플릭스·유튜브 유료전환 때 미리 알려야,0.7390380346123218,1
6494,개미가 살린 코스피…산타랠리에 시총 GDP 훌쩍,美7대 기업 올해 시총 3700조 불어나…테슬라 9배 폭증,0.7389497565711,21
6690,호반건설 적극적 사회공헌 활동 펼치며 업계 참여 이끌어,SK이노 울산서 새해 일출 생중계…5200명 랜선 참여,0.7386594937596813,7
7502,흩어진 카드포인트 한곳서 보고 한번에 출금한다,Tesla 18920대의 4분기 모델 SX 공급 보고,0.7385155908235326,6
8595,관망경주식 장기 보유와 세제 혜택,LG 유럽 전진기지 폴란드 초고층빌딩에 ‘옥외 광고’ 설치,0.7383053114247844,7
8257,LG 유럽 전진기지 폴란드 초고층빌딩에 ‘옥외 광고’ 설치,관망경주식 장기 보유와 세제 혜택,0.7383053114247844,5
5147,남해군 ‘독일마을 모노레일 설치’ 협약,관망경주식 장기 보유와 세제 혜택,0.7383053114247844,5
6941,쿠쿠전자 ‘넬로’ 펫 케어 가전 판매량 96%↑,코로나 거리두기 일상화…날개 단 집콕 가전,0.738298294498158,5
6936,쌍용차 채권단 새 투자자 없이는 추가지원·만기연장 없다,TF초점 쉴 틈 없다 2021년 4대 그룹 총수 앞에 놓인 과제는,0.7382179318637092,5
8133,편의점 5만개 시대…장보기·세탁·택배 多되네,NOW ‘신데렐라 편의점’… 밤이 되면 알바가 사라진다,0.7381272209010302,9
3177,층간소음 캠페인 복지부 집콕댄스에 누리꾼들 싸늘 한심해,SBS 희망 2021 나눔 캠페인 성금 감사드립니다,0.7379676538667592,6
8675,세븐일레븐 기업문화개선 리스펙트7 캠페인 전개,SBS 희망 2021 나눔 캠페인 성금 감사드립니다,0.7379676538667592,6
7065,농협은행장 권준학씨… 농협금융지주 회장 이어 내부 승진,박범계 법무장관 후보자 秋의 길을 이어 걸을까,0.7369948826932631,3
4400,통영해경 바다에 빠진 멸종위기종 검독수리 구조,지리산 해발 700m에 차량 9대 고립…전원 무사 구조,0.7368353677483898,8
7646,주목e스몰캡살아나는 반도체 업황…기회 찾아온 ‘아이원스’,세계 3대 차 부품업체는 왜 LG전자에 5000억을 투자했나 황정수의 반도체 이슈 짚어보기,0.7367900537195677,17
6340,반도체 장비기업 ASML홀딩 급등…지금 매수해도 괜찮을까,세계 3대 차 부품업체는 왜 LG전자에 5000억을 투자했나 황정수의 반도체 이슈 짚어보기,0.7367900537195677,17
8466,김영란법 후 접대비 지출 지속 감소…3년 만에 27%↓,해수부 파견근무 마친 공무원 1명 소속 지자체 복귀 후 확진,0.73623891033733,1
4690,선별진료소 비추는 아침해,고양시 화정·정발산·일산 역 선별진료소 17일까지 운영,0.7360229121043383,15
4455,외국인 입국자 PCR 음성확인서 의무화,캐나다 7일부터 코로나 음성 증명해야 입국 가능,0.7360084193987213,53
4826,고용승계 촉구하는 LG트윈타워 청소노동자,새해벽두에 해고 날벼락,0.7358922168420063,31
3061,현대로템 전차·장갑차 ‘원격·무인 운용 개발’,베트남 총리 동나이 지역 산업단지 3개 추가 개발 최종 승인 KVINA,0.7357684789226892,13
5963,카툭튀 사라진다.. 1만배 얇은 메타렌즈 개발,베트남 총리 동나이 지역 산업단지 3개 추가 개발 최종 승인 KVINA,0.7357684789226892,13
8575,소 캐릭터 베이커리 신제품 선보인 신세계백화점,안 닮았다면서…정용진 부회장 흰 소 제이릴라로 새해 덕담,0.7356161894729355,21
8753,보이스피싱 환급 통지서 내일부터 카톡으로 받아본다,금감원 라임펀드 판매사 KB증권에 투자손실 6070% 배상하라,0.7354389406539145,12
6845,금감원 라임펀드 판매사 KB증권에 투자손실 6070% 배상하라,보이스피싱 환급 통지서 내일부터 카톡으로 받아본다,0.7354389406539145,18
7644,애플카 LG전자의 야심작 LG롤러블 이달 첫선…어떻게 생겼나,박근혜 이달 14일 대법 재상고심서 형 확정될 듯,0.7351122543629339,10
3642,유시민 팬이었던 서민 “60 넘으면 뇌가 썩어” 강하게 비판,유시민이번엔 “부동산세 너무 ‘헐렁’… 불로소득 더 과세해야”,0.734685620069448,26
7683,마윈 자신이 만든 TV쇼에서도 퇴출,차이나모바일·유니콤·텔레콤 미 증시 퇴출,0.7346605847977016,12
5655,뻥 뚫린 도로,현장 카메라해맞이객 북적…주차장 된 해안 도로,0.7345883495296593,7
5768,1차적 수사종결권·檢 수사지휘 폐지…수사권 확대되는 경찰,남양유업 창업주 외손녀 황하나 이번엔 절도 혐의,0.7340847609468922,11
7612,유시민 “부동산세 너무 헐렁…불로소득 더 과세해야”,유시민 부동산 포함한 자산 지니계수 극단적인 불평등 상태로 가고 있다,0.7339405326515336,28
6946,‘뚝심의 아이콘’ 금융권 소띠CEO...허인ㆍ진옥동 등 포진,새해엔 나도 1금융권 진입…한끗차 억울함 사라진다,0.7339098505693061,4
7096,속초시 미분양관리지역서 제외,이낙연 사면론에 유승민 제외 싸늘한 與野 반응,0.7325334438887954,5
7695,대한항공아시아나항공 신용등급 유지...하향검토 제외,이낙연 사면론에 유승민 제외 싸늘한 與野 반응,0.7325334438887954,5
6554,재산세 일부 임차인이 부담…넷리스 리츠 사볼까,정부 수도권 2.5단계 2주 연장…학원 운영 일부 완화 어떻게,0.7324145035140465,11
6178,새해 선물 뭐가있을까…노스페이스 친환경 패션 눈길,편의점 CU 환경보호 캠페인으로 친환경 경영 박차,0.7324103880328859,9
7450,우정바이오 자체 신약클러스터에 흡입독성평가 GLP센터 구축,세계 최초 첨단 의료기기 공동제조소 구축 실증 착수,0.7323335395293936,16
8284,정용진 안 닮았지만…고릴라 제이릴라 통해 새해인사,삼성도 애플처럼 스마트폰 충전 어댑터 안 준다,0.732263118559815,5
4608,코로나19 끝나지 않은 싸움,신축년 새해 자녀와 약속 부끄럽지 않은 부모가 되려면,0.732125411857767,10
5255,경주 메추리 농가서 “고병원성 AI 의심”…반경 3㎞ 가금류 살처분,부안군 오리농장서 조류인플루엔자 의심사례 발생,0.7320095972178796,72
