,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
1295,경제 비서실장 유영민…文 레임덕 막을 정치력 보일까,경제신춘문예 수상소감대상사물에 사유와 시선 새겨넣을 것,0.7053175291168322,23
2021,TF포토 동부구치소 집담감염 발생현황 및 대책 회의,정 총리 “거리두기 포함 방역 대책 오늘 확정…3차 유행 조속한 제압 시급”,0.7053133534974494,54
375,새해 첫날 피스아이 탄 文 한반도 상공 2시간 비행…대통령 최초,문 대통령 군사대비태세 점검 지휘비행,0.7053126245482547,71
7804,설악산 오색케이블카 추가 인허가 절차 추진,전남도 차별화된 귀농산어촌 유치정책 추진,0.7053101997057706,16
1386,속보 김정은 새해 맞아 주민들에 친필 서한 발표,김정은 올해 첫 공개활동...금수산태양궁전 참배,0.7053098510337531,117
2701,윤석열 대선지지율 30% 넘어…文 부정평가 61.7% 최고치,그래픽 윤석열 정계 진출  긍정적 44.7% vs 부정적 48.1%,0.7052997469870794,12
5937,한만두식품 설 선물세트 출시,현대차그룹 새해 모빌리티 혁신 속도 낸다…아이오닉5 출시 임박,0.7052940965882404,26
8717,올해 수소차·연료전지 핵심소재 등에도 무관세 적용,보험 비교 판매 핀테크 업체에도 방카슈랑스 25% 룰 적용 논란,0.7052929405775247,5
6563,리만코리아 퍼스널케어 브랜드 보타랩 네이버 헤어케어세트 인기검색어 ‘인셀덤보타랩’ 2위 달성,네이버 SME 스마트주문 결제 수수료 지원,0.7052921044530076,11
2809,유영민 비서실장 오늘 첫 靑회의 주재 실행력 높이자,유영민 “바깥 의견 전할 것”… ‘왕수석’ 신현수는 檢개혁 완수임무,0.7052902803429213,65
5166,충북 코로나19 확산세 지속…도 병상·인력 추가 확보 나서,경남 13명 추가 확진…진주 골프모임 관련 확산 지속,0.7052859567214712,24
8388,고가 전기차 테슬라 모델S 보조금 못받는다,테슬라 코로나에도 잘나갔다...전기차 50만대 최다판매 기록,0.7052841835421516,26
2361,TF포토 중대본 회의 참석하는 정세균,포토뉴스 BPA건설 현장 비대면 회의,0.7052764659193763,144
919,MB 집행정지 불허 코로나 심각 안해서…사실 아냐,공수처장 후보 의결 집행정지 오는 7일 심문,0.7052720286660188,13
8581,기업은행 이달 IBK미얀마은행 공식출범,한일 신임대사 이달 중순 부임… 양국 관계 개선 시발점 주목,0.7052694818592296,17
4147,명동에 걸린 새해 인사,문 대통령 새해 인사 일상의 회복으로 보답… 국민과 걷겠다,0.7052664074752097,28
219,하태경·유승민 MB·朴 사면 환영…국민통합 위해 필요,이낙연 국민 통합 위해 두 전직 대통령 사면 건의할 것,0.7052536144695732,8
5710,헌재 ‘탈법 금융거래시 3배 벌금’ 자본시장법 합헌,음주측정 거부 킥보드 운전자 벌금 500만 원,0.7052526056290002,25
3989,강원 영월서 아프리카돼지열병 확인…인접 12개 시군 전날 위험주의보 발령,영월 상동성당서 불…인명피해 없어종합,0.7052481879318554,42
7578,부린이 가이드 신축년 달라지는 부동산 방정식… 분양권도 주택 상한제 주택 실거주 의무,새해 달라지는 세금…부동산 세금 오르고 주식 거래세 내려,0.7052278855344606,16
2109,그래픽서울시민 10명 중 7명 文정부 부동산 정책 잘못,서울 신규확진 359명 17일 연속 300명 넘어…한달 새 89명 사망,0.7052277052130462,26
2647,곧 떠나는 주한 日대사 낙관과 인내로 한일 문제 해결,최태원 회장 사회와 공감하며 문제해결…새 기업가 정신 필요,0.7052260445635828,22
6185,배재훈 HMM 사장 더 큰 도약 위한 위닝 멘탈리티 필요,섬유 급변하는 통상환경 韓섬유산업 도약 기회,0.7052258582859768,13
835,방명록 남기는 박병석 국회의장,새해 첫 날 현충원 참배하는 안철수 대표,0.7052180870928001,194
7291,윤석헌 금융감독원장 “금융감독체계 심도 있는 논의 필요”,靑 전직 대통령 사면에 이낙연 대표가 실제 건의해야 논의할 수 있는 문제,0.7052180069739318,6
2569,TF주간政談 연말 폭풍 인사 文대통령 국정 난맥 돌파할까,문 대통령 새해엔 반드시 일상 되찾을 것...SNS 새해 인사,0.7052170386819573,19
5292,박범계 법무장관 후보자 秋의 길을 이어 걸을까,野 사면론 경계…국정동력 떨어진 與의 선거용 카드,0.7052054497817315,15
7757,코로나블루 심리 방역 솔루션으로 AI 챗봇 관심,“방역 잘하고 있어” 54.2% “정부 백신대응 잘못” 53.4%,0.7052010631571717,16
3178,1월 1일 뉴스 9 헤드라인,단독 안철수 기다리는 국민의힘 1월 8일 경선 늦춘다,0.7051957475523322,8
1510,강창일·아이보시 한·일 신임 대사 이달 중순 부임,서초동 25시 신임 민정수석도 초대 공수처장도… 文정권서도 김앤장 파워,0.7051928037162408,14
1392,아직 안 끝났다 文대통령 1월 추가 개각설…박영선 출마 변수,박영선 “서울시장 출마 여부 1월중 결정…필요시 희생”,0.7051895232150202,16
1543,두 대통령 사태 지속 베네수엘라 국회도 두 개 되나,이낙연 “검찰개혁 지속” 김종인 “정권 혁신해야”,0.705187819183614,8
1192,김정은 신년사 대신 친필 연하장 “새해에도 힘차게 싸울것”,평양 신년맞이 행사 들썩…김정은 26년 만에 연하장,0.7051877782441841,129
8036,5대 금융그룹 회장 빅테크와 규제 불균형 해소를,신년사 대한한의사협회 최혁용 회장 의료기기 사용 적극 추진,0.7051851721198128,4
7075,배달의민족 영세식당 14만 곳에 111억 추가 지원,전북 환경개선 2766억 원 국고지원…지난해 대비 35%↑,0.7051819222198256,25
8057,현대重 임단협 실패 3년째 ‘난항’,HMM 임단협 합의로 물류대란 피했다…한마음으로 더 큰 도약,0.7051802213587829,21
3602,경주 외동 철물점서 불…상가 건물 1동 전소,부안 오리농장서 AI 의심 항원 검출…5만 마리 살처분,0.7051772659835162,33
6142,캠코 4일부터 199억원 규모 압류재산 공매,경기도 철도망 속속 깔린다…55개 사업 77조6000억 규모,0.7051756472418199,13
5538,미국 접종지연 원인은…인프라 구축 없이 무작정 백신만 배포,서양호 중구청장촘촘한 방역망 구축 코로나19 대응 선도,0.7051738977933768,7
1549,민주당 2020년 빛과 어둠 교차한 격동의 한 해,2020년 연말정산직장인의 稅테크 연말정산 쪼개기 ⑫재난지원금마저 기부한 당신…세액공제로 돌려받자,0.7051588053159242,19
5449,신년사 이재갑 고용장관 “일자리사업 80%이상 1분기내 조기채용”,서욱 전방위 대비태세…어제 이상 없으니 오늘도는 금물종합,0.705158201800211,4
7149,Mahindra 및 Mahindra Exec  향후 Ford와 협업할 수 있는 기회를 모색합니다.,신속대응사단 임무 대테러 및 재해·재난 지원에 초점… 그 이유는,0.7051581916906833,14
8475,지방 농업기술원장 인사 허태웅 농진청장에 불똥,유은혜 부총리와 인사 나누는 유영민 비서실장,0.7051518869628214,23
8600,LGD 휘어지고 소리나는 올레드 CES서 첫 공개,2021년 군이 함께 하겠습니다 충성…국방부 신년영상 공개,0.7051505807564568,30
7984,롯데케미칼 산업재해 발생 땐 성과 인정 안해,북한 80일 전투 성과 결산…주요 지표 전투과제 수행,0.7051471089947728,20
1548,국민의힘 정부 실패가 민생·경제 파탄으로 내몬 한 해,국민의당 정부 여당 독재의 폭주기관차 막을 것,0.705133498603209,19
5774,모더나 백신 2천만 명분 계약완료…총 5600만 명분 확보,WHO 지난해 북한서 1만 1천여 명 코로나 검사…확진자 없어,0.7051312177390141,42
2549,최우선 외교과제… “한미동맹 강화” 50.2% “남북관계 복원” 17.5%,충북도교육청 교직원 일탈·비위 처분기준 대폭 강화,0.705121182525413,18
1518,與후보 적합도 이재명·이낙연 順… 野선 윤석열·홍준표 順,서울시장 후보 10명 넘는 野…경선룰 신경전,0.7051194447954392,27
3928,정총리 “의사국시 재시험 정부 내 이견 없다…대통령도 같은 생각”,동부구치소 찾은 정총리 초동대응 미흡 안타깝다,0.7051183319156402,15
3159,단독 朴 피소 가능성 흘린 남인순 與 성명 때도 피해 호소인 표현 밀어,청주 배터리 제조업체 불...인명 피해 없어,0.705117925693464,12
1616,文대통령 개각 이어 靑참모진도 인선…청와대 체질개선 박차,美 中 이어 EU와 무역전쟁…숙제 떠안은 바이든,0.7051146937892346,15
6807,쌀 김치는 그만…훈훈한 겨울 만드는 이색 기부,올 겨울 아웃도어 스테디셀러 한 단계 진화해 공략,0.7051094934743523,25
2977,새해 첫날 낮 최고 4도…내일 24도 전망,새해는 좋아지나…세계 경제성장률 5.2% 전망 한국 3.2%,0.705107673377092,26
410,서산 서산시장이 밝힌 신축년 화두는 변화와 혁신,신축년 새해가 솟는다,0.705104311808198,18
7147,2020 주택시장을 좌우한 건 패닉과 희소성집코노미TV,전라북도 새해 달라지는 백10여 건 제도·시책 안내,0.7051001881910799,5
2068,거리두기 조정안 발표,정부 내일 거리두기 단계 조정 확정 발표…외국인 입국자 PCR 음성확인서 제출 의무화,0.7050948186229364,48
5102,원주경찰서 ‘안전속도 5030’ 이달 7일부터 단속,르노삼성 차 사려면 이달 안에…최대 200만원 할인,0.7050942577322501,9
3581,법원 내부고발자 전보·업무배제는 불이익 조치,내부고발자 전보조치 뒤 회사가 한 일 우긴 대표…法 대표도 책임,0.7050890475018613,13
969,문 대통령 반드시 일상 되찾을 것…변화의 바람도 선도,문 대통령 신년 지휘비행,0.7050875488871076,120
6768,신년인터뷰 남기찬 BPA사장 “‘과거’ 벗어나 환적항만 역량 갖춰야 할 때”,배재훈 사장 위닝 멘탈리티 승리의 결과 이뤄내자,0.7050860088496945,13
3587,진주보건소 지역사회중심재활사업 3개 부문 최우수,수소차 소재 등 60개 품목 할당관세…연 4000억 원 지원 효과,0.7050848978254052,25
6172,8만 찍은 삼성전자…개인 한달간 3조 사들여,전국민 백신 접종에 3조 넘게 필요…정부는 1조만 책정 이슈,0.7050848231098769,17
2575,문대통령 지지율 34.1% 최저치…국민의힘 34.2%,윤석열 지지율 30% 첫 돌파 1위…속 타는 여야,0.7050796432155969,13
2526,뉴시스 여론조사서울시민 과반 서울시 코로나19 대응에 잘못한다,서울시장 선호도…안철수 24.1%·박영선 15.3%·오세훈 9.5%,0.705078575923755,21
7739,실적 선방한 카드사… 올해도 “쉽지 않다”,12월 수출 514억 달러 역대급 실적… 무역수지 8개월째 흑자,0.7050762576790436,13
2489,청와대路 임기말 문대통령에게 필요한 것② 관리하라,신년사최태원 사회와 공감·문제 해결 노력하는 새 기업가 정신 필요한 때,0.7050684732043283,17
373,추미애 아들 재수사 두고 서울고검은 눈치 작전 중,마약 투약 혐의 입건 황하나 절도 혐의로도 수사 중,0.7050675841361763,25
2518,지지율 추락 文 검찰개혁 빼고 한반도 평화 넣었다,文정부 5년차 출발…30%대 지지율 중대기로,0.7050659539544739,29
6127,한국판 뉴딜 데이터업계 취업과 비대면수업 난관 풀어줄까,올해 K뉴딜 적극 지원할 것,0.7050591841813717,17
7761,‘두리폰’ 갤럭시S21 공개 앞두고 갤럭시노트20•노트20 울트라 가격 10만원대 재고정리 진행,이번 주 증시캘린더티와이홀딩스·이디티 일반공모 유상증자 진행,0.7050533954927365,18
8438,정용진 부회장 신축년 인사는 하나도 안 닮은 제이릴라와 함께,흰 소 컵케이크 구경하세요,0.705048918055734,9
8123,삼성전자 여전히 저평가…전문가 74% 새해 톱픽 추천,美·中 결국 유화책 모색할 것…올해도 ESG투자 여전히 유망,0.7050483388243051,16
371,유엔사 작년 판문점 직통전화로 北에 통지문 86건,김포·부안 가금농장에서 고병원성 AI…40건 돌파,0.7050482235522685,16
1586,포토 북한의 새해맞이 ‘신년경축공연’ 현장,북한 김정은 새해 첫날 공개행보…금수산태양궁전 참배,0.7050467578166769,43
4875,지방’ 빠진 서울경찰청,규제 약발 일주일 만에 끝났다… 지방 집값 다시 꿈틀,0.705045498851145,8
601,눈 감고 발언 경청하는 강은미 원내대표,오늘의 날씨대전·충남1일 금…새해 첫날 13㎝ 눈,0.7050373249362131,66
2796,나경원 출마 묻자 安 안들어올 것…그래서 고심 깊어,서울시장 후보 선호도 안철수 24.1% 1위 박영선 15.3%·오세훈 9.5%,0.7050365936347813,35
7913,이재용을 자유의 몸으로 만들어 달라 靑국민청원 등장,신년사백군기 용인시장 “새 희망 길 여는데 힘 모아 달라”,0.7050228596328594,14
3296,강릉관광공사 연곡해변 해수온천 조성 검토,김도읍 “검찰 추미애 아들 의혹 재수사”…서울고검 “검토 중”,0.7050211642337496,8
2650,여론조사 안철수 24.1%  박영선 15.3%  오세훈 9.5%,박영선 장관 개룡남 셀트리온 서정진…최고의 약장수,0.705018837388923,83
5761,1년 새 바뀐 포항 호미곶 해맞이광장 풍경,해맞이하는 소들,0.7050126499926236,42
7243,기재차관 올해 노동법제 개선 논의 빠르게 진화,대전시 폐자재 야적장에서 불...4시간 넘게 진화 중,0.7050085278782219,12
4121,신년사 전문장정민 인천시 옹진군수 “‘군민이 행복한 기회의 땅 옹진 건설을 위해 매진하겠다”,박병석 신년사 당리당략 넘어 민생 평화 위해 헌신해야,0.7050065901173107,9
1365,한반도 하늘 · 땅 · 바다 이상 무…장병들의 새해 인사,피스아이 탄 文대통령 새해 첫날 한반도 상공 지휘비행,0.7050061235702401,24
8233,신년특집금융마이데이터와 금융권의 갈 길,신년기획① 첫발 뗀 ‘충청권 메가시티’ 비전은,0.7050048019486015,4
7113,반도체·2차전지 끌고 동학개미 밀고…코스피 3000 시동,단독 일주일간 무료 후 전환···카카오TV 유료 서비스 시동,0.7050041758130344,11
3609,남양주 송라산서 불…3시간 만에 불길 잡아,영월 상동성당서 화재,0.7050036546789238,31
3311,고속도로 통행량 평일 수준…코로나 영향,2보 코로나19 어제 824명 신규확진 다시 1천명 아래…신년연휴 영향,0.7049874006990134,11
2684,丁 “앞으로 2주 결정적 시기”…“코로나 정점 지나 확산 저지돼”종합,거리두기 단계 2주 연장…전국서 5인이상 모임금지,0.7049785923276684,17
3439,경기도 4급 이상 간부공무원 생활치료센터 배치…왜,경기도 박물관·의료원 등 카페·식당 운영 임차인에 임대료 감면,0.7049737300860562,15
6576,허남용 자동차연구원장 카마겟돈 시대 선도적 대응,서양호 중구청장촘촘한 방역망 구축 코로나19 대응 선도,0.7049707270830331,11
6332,겨울철 멧돼지 ASF 방역 강화…발생 지역별 대처 세분화,통제선 밖 북적북적…구멍난 해맞이 방역,0.7049704986563108,33
5019,신축년 함께 이겨내겠소,영상2021년 軍이 국민 여러분과 함께 합니다,0.704970141472908,11
6817,신년사윤대희 올해 보증 총량 80조..12조 상향,올해도 녹록지 않다 최태원 SK 회장 이메일 신년사,0.7049699567044614,6
8056,롯데케미칼 안전환경에 3년간 5000억 투자,주간HOT종목한화솔루션 태양광·수소산업 투자 계획…시장 관심 UP,0.7049619038737325,14
8282,르노삼성 차 사려면 이달 안에…최대 200만원 할인,서울 아파트 3.3㎡당 4000만원 돌파…27개월 만에 1000만원 더 올라,0.7049580524997754,20
2464,평양 신년맞이 행사 들썩…김정은 26년 만에 연하장,위대한 인민 받들 것…신년사 대신 손편지 쓴 김정은,0.7049545726740041,52
3346,현장 카메라해맞이객 북적…주차장 된 해안 도로,쇼핑·음식 주문·취미 강좌까지… 안방서 클릭 한번이면 ‘끝’ 2021신년특집대세가 된 비대면 소비생활,0.7049543489818624,9
8613,일요와이드 2021 경제 3%대 성장 전망…변수는 코로나19 방역,70대 코로나 확진자 지침 어기고 보건소 찾아 행패,0.7049513234790009,13
7005,금융협회장 신축년 빅테크와 경쟁·디지털 가속화 한목소리,신년특집일본 디지털청 신설…정부의 디지털화 가속화,0.7049504577588454,17
3459,고창 육용오리 농장에서 고병원성 AI확진…전북 9번째,부안군 오리농장서 조류인플루엔자 의심사례 발생,0.7049489425905241,80
339,재외공관장 해외서 한국인 수감·구금시 바로 접촉 시도해야,황운하 기사 바로 잡아달라…6인 아닌 3인 모임 확인돼,0.7049443167656312,7
3526,내일날씨 전국 강추위 영하권… 아침까지 충청·호남 눈 소식,전국 구치소·교도소 셧다운…이용구 사과·추미애 침묵,0.7049411136450219,40
6248,서울 아파트값 1곳 빼고 평당 2000만원 넘었다,고향 떠난 통영시민에게 향인증 발급…관광지 14곳 할인,0.7049320592521408,40
2089,박형준 여권 사면 제의 환영…文 가능한 빨리 사면하길,유승민 “박근혜·이명박 사면 적극 동의·환영”,0.7049312500992436,48
48,육군 신속대응사단 창설…사단급 공수부대 생긴 건 처음,김종인 MB·朴 사면 이낙연 입 통해 이야기하는 건 이해 안돼,0.7049305467825364,21
6075,韓·英 FTA 1일부터 발효… 브렉시트 우리 무역에는 큰 영향 없어,든든한 우리 공군,0.7049284197959272,11
6033,펀드사태 혼쭐난 금융권 외부 포청천 영입,금융권 코로나 위기 속 디지털 전환·ESG 경영 ‘고삐’ 2021신년특집금융그룹 경영화두,0.7049281478261196,7
146,이낙연 대통령과 사전 교감한 듯…사면 불가 당내 반발 수습 주목,사면론에 엇갈린 與…이낙연 최고위원 설득 시도할 듯,0.7049264319563806,53
22,‘박원순 대표 정책’ 도시재생사업 비판한 安 “서울시장 되면 개선점 찾겠다”,서울농협 김사엽 한국체육산업개발 대표에 감사패 전달,0.7049231187274163,34
838,정의당 신년인사회에서 발언하는 고 이한빛 PD 부친 이용관씨,단식 22일로 새해 맞은 정의당 올해 더 과감해져 희망 드릴 것,0.7049211493525469,156
8270,현대百 레고 2021년 신상품 라방으로 만나보세요,커피베이 2021년 딸기 신메뉴 체험하실분을 모십니다,0.7049135676614723,14
7514,박사 출신 초선 의원의 집념 GTX 사업 틀을 바꿨다,삼성생명공익재단 대표이사에 미래전략실 출신 임영빈 사장,0.7049100349459985,4
1531,이재명 24.6% 이낙연 19.1% 윤석열 18.2%,이재명 기득권 카르텔 개혁하지 않으면 지지율 87% 민주 정부도 무너진다,0.70490954702878,60
2879,집권 5년차 접어든 문대통령…신축년 정국구상 주목,백신 상용화 최대변수… 바이드노믹스·G2 패권경쟁도 주목,0.7049077944241914,6
4960,새해 첫날 일부 열차는 매진,새해 첫날 서천·태안 대설주의보…7cm 이상 쌓여,0.7049057131430326,29
7953,베트남 對 미국 수출 626억 달러 흑자..美 환율조작국 지정 빌미 KVINA,한국조선해양 지난해 수주액 100억 달러…목표 91% 달성,0.704903221000192,47
6564,새해첫날 인천항 찾은 성윤모 좋은 수출 올해도 계속,신년사 성윤모 산업부 장관 “빠른 경제회복에 최선 다하겠다”,0.7049006485147401,75
1710,MB·朴 사면 반대 청원 아직 검토중인데 수만명 동의,일베 공무원 합격 청원 8만명.. 이재명 사실이면 법적조치,0.704900382964006,23
6870,코로나로 멈춘 하늘길… 다시 희망 떠오르길,해리스 美 대사 “백신이 밝은 새해에 대한 희망 선사”,0.7048848046493017,5
1527,기업인 출신 유영민 친화력 좋아 ‘밤의 총리’,정세균 총리 동부구치소 대책회의 주재,0.7048790215002326,22
8465,김영란법 후 접대비 지출 지속 감소…3년 만에 27%↓,쿠팡이츠 돌풍…3개월 만에 사용자 70% 증가,0.7048752529201439,4
5096,신년사 한국신약개발연구조합 김동연 이사장 혁신 신약의 꿈 이루겠다,신년사 글로벌의약산업협회 이영신 부회장 오픈 이노베이션 통한 혁신 신약 개발 지속,0.7048750282131434,24
2135,유승민 “구치소 방치…文정부 세월호 선장과 뭐가 다른가”,유승민 정인이 죽음 왜 막지 못했나 철저히 파헤쳐야...이런것이 개혁,0.7048681929858008,47
3269,모더나도 계약 완료…9월까지 1차 접종 마무리,‘코로나 변이 바이러스 퍼질라’…세계 각국 백신 접종 ‘속도전’,0.7048664231613267,25
2870,朴·MB 사면 당원·여론 뜻 따를 것...역풍에 與 속도 조절,당사자 반성·국민 공감대…與 사면發 자중지란 봉합,0.7048628232180141,37
8733,본부가맹점 직접 갑질 분쟁 조정…공정위 가이드라인 제시,신년사이재갑 고용장관 “1분기 내 80만개 직접 일자리 조기 채용”,0.7048626422386861,9
1185,WHO “북한 코로나 검사 1만1천 건 시행…확진자 없어”,코로나19 검사 대기하는 시민들,0.7048537087417858,34
8090,포토뉴스 BPA건설 현장 비대면 회의,정세균 총리 새해 첫 중대본 회의 주재,0.7048530054728019,32
6809,소상공인 우울한 새해 회복하려면 몇년이나…언박싱,충북도 소상공인 육성자금 300억원 지원…4일부터 접수,0.7048514491134911,7
7119,첨단장치 달아 보행자 보호 제네시스 G80 가장 안전한 차,청주서 2차 전지 소재 업체 화재…진화 중,0.7048471119715183,7
4153,국민 30% 법조기자단 해체해야,국민의힘 반성과 사과 사면 조건에 비겁하고 잔인,0.7048447458509793,12
3231,영상 6명 모여 쿵 쿵…정부 집콕댄스 홍보에 비난 폭주,황운하 5인 이상 사적모임 금지 위반했나…6명 모여 식사,0.7048433475696254,23
4083,쇼핑몰 한산,한산한 공항 출국장,0.7048334675618279,40
6321,최태원 SK 회장 새해 기업가 정신으로 힘과 마음 모으자,정지선 현대백화점그룹 회장 “고객의 본원적 가치 맞춰 변화에 대응해야”,0.7048326582027505,48
7765,Li Auto 2020년 12월 6126명 전월대비 31.9% 증가,부산에서 40명 확진...파랑새노인센터 관련 확진자 증가,0.7048287049492332,30
2108,그래픽서울시장 적합도 범여권 박영선 범야권 안철수,안철수 서울시장 여론조사 싹쓸이에 고민 깊은 국민의힘,0.704813991760849,78
481,창신동 도시재생구역 주민 애로사항 듣는 안철수,김종인 이낙연 李·朴 사면 발언에 처음 듣는 얘기,0.7048101995006388,59
1703,여랑야랑범죄에 용기 주는 박근혜·이명박 사면  복지부의 층간소음 활성화 대책,이낙연 박근혜·이명박 사면 건의하겠다,0.70480730278294,14
8387,퇴직연금 이전 절차 간소화 확대…금융사 방문·제출서류 줄어,그래픽서울시민 53.5% 靑·국회 세종 이전 반대…찬성 37.4%,0.7048039875001325,10
7745,최태원 “회사의 성장은 사회가 허락한 기회와 응원 덕분”,최태원 “기업이 받은 혜택 보답해야”... 신년회 대신 결식 지원,0.7047959211736192,37
8310,IBK기업은행 미얀마 법인 설립…윤종원 첫 해외진출,기업은행 1월 중 IBK미얀마은행 출범…3번째 해외법인 설립,0.7047875459161684,12
8327,금감원 민원 회신 카톡으로 받는다,9000만원 넘는 고가 전기차 보조금 못 받는다,0.7047843279571179,20
7357,새해 첫 로또 판교밸리자이···청약 열기 계속된다,아시아나항공 새해 첫 화물 수송,0.7047799694972948,25
1619,신년사 박병석 국회의장 정치권 갈등과 대립에서 벗어나야,국기에 대한 경례하는 박병석 국회의장과 상임위원장들,0.7047766725086302,55
1212,총알오징어 15㎝ 넘어야 어획가능…16일부터 한달간 대구 금어기,대구 미분양 아파트 4개월 연속 감소…11월 667세대,0.7047716081572195,11
3062,미국 전자제품박람회 창원 기업 11곳 참가,제주도 양돈장 등 악취배출시설 28곳 추가 지정,0.7047713022487031,21
7970,서울 아파트 3.3㎠당 평균가격 4033만원,비트코인 3만3000달러 돌파…한국에선 더 비싼 3700만원,0.7047673659268775,38
7931,Mint “줌앱·줌폰… 팬데믹 끝나도 줌의 신화는 계속될 것”,신년사 허태웅 농진청장 정예 청년농업인 육성할 것,0.7047669983763332,16
2551,박영선나경원 “서울시장 출마 곧 결정할 것”,파워풀엑스 박인철 대표 “당구연맹 회장 선거 출마”,0.7047622323658617,20
6908,“1만원 환급 남얘기”…외식쿠폰 현실성 여전히 ‘뒷전’,여전히 사람 많은 남산,0.7047572780014593,15
2090,황운하 5인 이상 사적모임 금지 위반했나…6명 모여 식사,자가격리 황운하·확진 염홍철 방역수칙 위반 아냐,0.7047569841844644,45
2519,단독 안철수 기다리는 국민의힘 1월 8일 경선 늦춘다,중앙재난안전대책본부 브리핑 1월 3일,0.7047551965723853,7
3685,김원웅 광복회장 친일·친나치 애국가.. 새로 만들어야,광복회장 은닉 친일재산 찾아 국고 환수 새해 메시지,0.7047535038504396,17
7982,케빈 러드 前 호주 총리 美 中 겨냥 CPTPP 복귀...추가협상 없으면 對中관세 유지할 것,한국영국 자유무역협정 발효...모든 공산품 관세 철폐,0.704747121605495,16
2299,새해 첫 거리두기 조정안 곧 발표…수도권 2.5단계 재연장될 듯종합,정부 수도권 2.5단계 2주 연장…헬스장 당구장 실내골프연습장 등 운영중단,0.704743814389573,74
6417,박영선 장관 “코로나19 백신 주사기 준비 중”,박영선 “서울시장 출마 여부 1월중 결정…필요시 희생”,0.7047421650762761,14
351,문대통령 새해 첫 일정으로 피스아이 탑승…군통수권자 최초,지휘비행 나선 文대통령 한반도 전역 대비태세 점검,0.7047392231477497,34
170,MB朴 사면론에 선 긋는 야당… 내부선 고심 깊어져,기재부 시기상조 선 그었는데…이재명 또 경제적 기본권 확대,0.7047391366293277,13
5992,강월도 영월 멧돼지 폐사체에서 첫 ASF 검출,영월 성당서 불…6시간만에 큰 불길 잡고 잔불 정리 중,0.7047369101638374,43
6928,새해 맞이 쇼핑이나 해볼까…백화점 이월 상품전 50% 할인,LG전자 ‘한마음 동행 페스타’ 진행…31일까지 90여 제품 할인,0.7047302562396359,44
6180,은행 새해 신용대출 창구 연다…고소득 대출은 여전히 제한,여전히 사람 많은 남산,0.7047234400273209,23
4249,뉴스1PICK 랜선 해돋이 감상하세요,TV 영상으로 보는 2021년 해돋이,0.7047148914486673,54
1286,전국민 백신 접종에 3조 넘게 필요…정부는 1조만 책정 이슈,美 7대 IT기업 지난해 시총 3.7조 껑충…테슬라는 9배↑,0.7047123240151159,15
7766,정지선 현대백화점그룹 회장 고객의 본원적 가치 찾아 미래 성장 준비하자,유경선 회장 시선·역량 키워 팬데믹 극복하자,0.7047116041080176,34
8234,신년특집일본 디지털청 신설…정부의 디지털화 가속화,북한 신년 경축공연,0.7047105735367831,29
6299,2021년도 경제심리는 우울…관건은 코로나19,2021경제설문전문가 92% 올해 경제성장률 3% 미만…47% 경제 회복 올해 4분기나 돼야,0.7047104922325285,21
7245,코로나가 할퀸 호텔업계…숙박앱 이용 늘고 로봇집사 등장,이낙연 MB·박근혜 사면 건의…야 선거 이용 용납 못 해,0.7047083549999233,19
7861,가맹점 창업 희망자 평균 영업기간 사전에 알 수 있다,한 달 무료라더니 자동 결제 이젠 ‘소비자 고지 의무’ 있다,0.7047016495089221,8
3481,박종훈 경남교육감 경남교육을 대전환할 것,전문김종인 신년사 제구포신 자세로 변화하고 혁신할 것,0.7047005331904341,20
8621,이제는 전기차 시대…현대모비스 성장궤도 본격화,韓조선업 작년 부진 털고 일어선다…카타르 LNG선 발주 본격화,0.7046978100936688,22
7322,지난해 동학개미가 선택한 톱10 주식…60%도 있었네,지난해 12월 수출 12.6%↑…연간으로는 5.4%↓,0.704683892315815,10
86,국민 10명 중 4명 외교 과제 1순위 ‘한·미 동맹 강화’ 꼽아 2021신년특집바이든 시대 한반도,성인 10명 중 6명 부캐릭터 문화 긍정적...부캐 있다 16.3%,0.7046827604747631,18
7455,한국 작년 증시 시총 45.6%↑…G20서 中이어 2위,미 항공사들 작년 38조원 손실…새해 여행회복 기대에 베팅,0.7046805567083457,46
4691,최대집 의협회장 구치소 코로나19환자 즉시 의료기관 옮겨야,추미애 동부구치소 코로나 사태 뒤늦게 사과…심려 끼쳐 송구,0.7046713759505188,20
1866,국민통합이냐 정치 공작이냐…사면론에 정치권 후끈,“이낙연 용서 못해” 사면반대 국민청원 등장,0.704670551799108,17
2707,유력 주자 없고 선거 열기도 ‘감감’… 제3후보 물색 중도층 잡기 나선 與,파워풀엑스 박인철 대표 “당구연맹 회장 선거 출마”,0.7046647747759124,9
6080,나이·지역 가리지 않고…새해에도 집값 오른다,새해에도 집값 오른다…부동산전문가·학자 한 목소리,0.7046615438637928,45
2124,유승민 文 정부 세월호 선장과 뭐가 다른가,유승민 양부모 학대로 숨진 정인이…재발 방지가 진정한 개혁,0.7046612867964753,45
8063,프리미엄 시스템 창호 수요 잡아라,국제유가 코로나發 수요 충격에 올해 20% 뚝,0.7046508988933664,28
4100,유동균 마포구청장 올 한해 문화관광도시로의역량 더욱 키워나겠다,올 9월 첫 車 생산 나서는 GGM…성공의 열쇠는 노사관계 안정,0.704649236201378,7
